2025-04-11 18:38:50,368 [INFO] Loading data...
2025-04-11 18:38:50,498 [INFO] Loaded 3274 training sequences and 834 test sequences
2025-04-11 18:38:50,498 [INFO] Created DataLoader with batch size 32
2025-04-11 18:38:50,499 [INFO] Creating model with 124 questions and 200 hidden units
2025-04-11 18:38:50,500 [INFO] Using device: cpu
2025-04-11 18:47:39,103 [INFO] Epoch 10, Batch 11: Loss = 0.5108
2025-04-11 18:47:39,499 [INFO] Epoch 10, Batch 12: Loss = 0.5996
2025-04-11 18:47:39,785 [INFO] Epoch 10, Batch 13: Loss = 0.5812
2025-04-11 18:47:40,351 [INFO] Epoch 10, Batch 14: Loss = 0.6276
2025-04-11 18:47:40,860 [INFO] Epoch 10, Batch 15: Loss = 0.5069
2025-04-11 18:47:41,824 [INFO] Epoch 10, Batch 16: Loss = 0.2706
2025-04-11 18:47:42,149 [INFO] Epoch 10, Batch 17: Loss = 0.3838
2025-04-11 18:47:42,486 [INFO] Epoch 10, Batch 18: Loss = 0.5929
2025-04-11 18:47:43,215 [INFO] Epoch 10, Batch 19: Loss = 0.2620
2025-04-11 18:47:43,530 [INFO] Epoch 10, Batch 20: Loss = 0.3733
2025-04-11 18:47:43,864 [INFO] Epoch 10, Batch 21: Loss = 0.3980
2025-04-11 18:47:44,240 [INFO] Epoch 10, Batch 22: Loss = 0.4503
2025-04-11 18:47:44,774 [INFO] Epoch 10, Batch 23: Loss = 0.4945
2025-04-11 18:47:45,537 [INFO] Epoch 10, Batch 24: Loss = 0.3466
2025-04-11 18:47:46,026 [INFO] Epoch 10, Batch 25: Loss = 0.6487
2025-04-11 18:47:46,426 [INFO] Epoch 10, Batch 26: Loss = 0.6469
2025-04-11 18:47:46,674 [INFO] Epoch 10, Batch 27: Loss = 0.6353
2025-04-11 18:47:47,146 [INFO] Epoch 10, Batch 28: Loss = 0.3870
2025-04-11 18:47:47,522 [INFO] Epoch 10, Batch 29: Loss = 0.6581
2025-04-11 18:47:47,874 [INFO] Epoch 10, Batch 30: Loss = 0.5577
2025-04-11 18:47:48,303 [INFO] Epoch 10, Batch 31: Loss = 0.4967
2025-04-11 18:47:48,671 [INFO] Epoch 10, Batch 32: Loss = 0.6253
2025-04-11 18:47:49,074 [INFO] Epoch 10, Batch 33: Loss = 0.4930
2025-04-11 18:47:49,175 [INFO] Epoch 10, Batch 34: Loss = 0.6537
2025-04-11 18:47:49,544 [INFO] Epoch 10, Batch 35: Loss = 0.6573
2025-04-11 18:47:50,238 [INFO] Epoch 10, Batch 36: Loss = 0.4607
2025-04-11 18:47:50,936 [INFO] Epoch 10, Batch 37: Loss = 0.3409
2025-04-11 18:47:51,314 [INFO] Epoch 10, Batch 38: Loss = 0.6303
2025-04-11 18:47:51,644 [INFO] Epoch 10, Batch 39: Loss = 0.4038
2025-04-11 18:47:52,099 [INFO] Epoch 10, Batch 40: Loss = 0.5426
2025-04-11 18:47:52,450 [INFO] Epoch 10, Batch 41: Loss = 0.4822
2025-04-11 18:47:52,556 [INFO] Epoch 10, Batch 42: Loss = 0.5870
2025-04-11 18:47:53,612 [INFO] Epoch 10, Batch 43: Loss = 0.4261
2025-04-11 18:47:53,909 [INFO] Epoch 10, Batch 44: Loss = 0.5933
2025-04-11 18:47:54,338 [INFO] Epoch 10, Batch 45: Loss = 0.5329
2025-04-11 18:47:54,728 [INFO] Epoch 10, Batch 46: Loss = 0.4977
2025-04-11 18:47:55,086 [INFO] Epoch 10, Batch 47: Loss = 0.3423
2025-04-11 18:47:55,327 [INFO] Epoch 10, Batch 48: Loss = 0.6979
2025-04-11 18:47:55,788 [INFO] Epoch 10, Batch 49: Loss = 0.5277
2025-04-11 18:47:56,126 [INFO] Epoch 10, Batch 50: Loss = 0.6276
2025-04-11 18:47:56,739 [INFO] Epoch 10, Batch 51: Loss = 0.3154
2025-04-11 18:47:57,107 [INFO] Epoch 10, Batch 52: Loss = 0.4787
2025-04-11 18:47:57,617 [INFO] Epoch 10, Batch 53: Loss = 0.6323
2025-04-11 18:47:58,610 [INFO] Epoch 10, Batch 54: Loss = 0.3775
2025-04-11 18:47:58,868 [INFO] Epoch 10, Batch 55: Loss = 0.6138
2025-04-11 18:47:59,139 [INFO] Epoch 10, Batch 56: Loss = 0.4997
2025-04-11 18:47:59,650 [INFO] Epoch 10, Batch 57: Loss = 0.6227
2025-04-11 18:48:00,144 [INFO] Epoch 10, Batch 58: Loss = 0.5299
2025-04-11 18:48:01,782 [INFO] Epoch 10, Batch 59: Loss = 0.4954
2025-04-11 18:48:02,092 [INFO] Epoch 10, Batch 60: Loss = 0.6113
2025-04-11 18:48:02,366 [INFO] Epoch 10, Batch 61: Loss = 0.6133
2025-04-11 18:48:02,556 [INFO] Epoch 10, Batch 62: Loss = 0.6322
2025-04-11 18:48:02,927 [INFO] Epoch 10, Batch 63: Loss = 0.6408
2025-04-11 18:48:03,409 [INFO] Epoch 10, Batch 64: Loss = 0.4653
2025-04-11 18:48:03,959 [INFO] Epoch 10, Batch 65: Loss = 0.4444
2025-04-11 18:48:04,420 [INFO] Epoch 10, Batch 66: Loss = 0.5443
2025-04-11 18:48:04,900 [INFO] Epoch 10, Batch 67: Loss = 0.4163
2025-04-11 18:48:05,286 [INFO] Epoch 10, Batch 68: Loss = 0.4786
2025-04-11 18:48:05,699 [INFO] Epoch 10, Batch 69: Loss = 0.6217
2025-04-11 18:48:06,297 [INFO] Epoch 10, Batch 70: Loss = 0.4542
2025-04-11 18:48:06,755 [INFO] Epoch 10, Batch 71: Loss = 0.6410
2025-04-11 18:48:07,143 [INFO] Epoch 10, Batch 72: Loss = 0.6342
2025-04-11 18:48:07,569 [INFO] Epoch 10, Batch 73: Loss = 0.4952
2025-04-11 18:48:07,907 [INFO] Epoch 10, Batch 74: Loss = 0.5616
2025-04-11 18:48:08,428 [INFO] Epoch 10, Batch 75: Loss = 0.5279
2025-04-11 18:48:08,862 [INFO] Epoch 10, Batch 76: Loss = 0.4803
2025-04-11 18:48:09,255 [INFO] Epoch 10, Batch 77: Loss = 0.5928
2025-04-11 18:48:09,729 [INFO] Epoch 10, Batch 78: Loss = 0.4707
2025-04-11 18:48:10,298 [INFO] Epoch 10, Batch 79: Loss = 0.3592
2025-04-11 18:48:10,615 [INFO] Epoch 10, Batch 80: Loss = 0.5390
2025-04-11 18:48:11,187 [INFO] Epoch 10, Batch 81: Loss = 0.4562
2025-04-11 18:48:11,851 [INFO] Epoch 10, Batch 82: Loss = 0.6084
2025-04-11 18:48:12,245 [INFO] Epoch 10, Batch 83: Loss = 0.4202
2025-04-11 18:48:12,693 [INFO] Epoch 10, Batch 84: Loss = 0.3855
2025-04-11 18:48:13,264 [INFO] Epoch 10, Batch 85: Loss = 0.6481
2025-04-11 18:48:13,789 [INFO] Epoch 10, Batch 86: Loss = 0.5049
2025-04-11 18:48:14,374 [INFO] Epoch 10, Batch 87: Loss = 0.6536
2025-04-11 18:48:14,863 [INFO] Epoch 10, Batch 88: Loss = 0.3879
2025-04-11 18:48:14,953 [INFO] Epoch 10, Batch 89: Loss = 0.6025
2025-04-11 18:48:15,330 [INFO] Epoch 10, Batch 90: Loss = 0.5693
2025-04-11 18:48:15,862 [INFO] Epoch 10, Batch 91: Loss = 0.3598
2025-04-11 18:48:16,317 [INFO] Epoch 10, Batch 92: Loss = 0.3008
2025-04-11 18:48:16,819 [INFO] Epoch 10, Batch 93: Loss = 0.2918
2025-04-11 18:48:17,144 [INFO] Epoch 10, Batch 94: Loss = 0.5979
2025-04-11 18:48:17,406 [INFO] Epoch 10, Batch 95: Loss = 0.6105
2025-04-11 18:48:17,878 [INFO] Epoch 10, Batch 96: Loss = 0.3680
2025-04-11 18:48:18,010 [INFO] Epoch 10, Batch 97: Loss = 0.5765
2025-04-11 18:48:18,154 [INFO] Epoch 10, Batch 98: Loss = 0.5961
2025-04-11 18:48:18,788 [INFO] Epoch 10, Batch 99: Loss = 0.4685
2025-04-11 18:48:19,011 [INFO] Epoch 10, Batch 100: Loss = 0.5065
2025-04-11 18:48:19,577 [INFO] Epoch 10, Batch 101: Loss = 0.4620
2025-04-11 18:48:19,884 [INFO] Epoch 10, Batch 102: Loss = 0.3960
2025-04-11 18:48:19,995 [INFO] Epoch 10, Batch 103: Loss = 0.6795
2025-04-11 18:48:19,996 [INFO] Epoch 10: Avg Loss = 0.5014, Time: 45.92s
2025-04-11 18:48:32,221 [INFO] Epoch 10: auROC = 0.7928, Accuracy = 0.7622
2025-04-11 18:48:32,839 [INFO] Epoch 11, Batch 1: Loss = 0.5232
2025-04-11 18:48:33,187 [INFO] Epoch 11, Batch 2: Loss = 0.5112
2025-04-11 18:48:33,563 [INFO] Epoch 11, Batch 3: Loss = 0.6073
2025-04-11 18:48:34,046 [INFO] Epoch 11, Batch 4: Loss = 0.3298
2025-04-11 18:48:34,658 [INFO] Epoch 11, Batch 5: Loss = 0.5222
2025-04-11 18:48:35,244 [INFO] Epoch 11, Batch 6: Loss = 0.4659
2025-04-11 18:48:35,368 [INFO] Epoch 11, Batch 7: Loss = 0.6035
2025-04-11 18:48:35,693 [INFO] Epoch 11, Batch 8: Loss = 0.4982
2025-04-11 18:48:36,108 [INFO] Epoch 11, Batch 9: Loss = 0.5891
2025-04-11 18:48:36,211 [INFO] Epoch 11, Batch 10: Loss = 0.6295
2025-04-11 18:48:36,805 [INFO] Epoch 11, Batch 11: Loss = 0.3147
2025-04-11 18:48:37,262 [INFO] Epoch 11, Batch 12: Loss = 0.4127
2025-04-11 18:48:37,953 [INFO] Epoch 11, Batch 13: Loss = 0.3374
2025-04-11 18:48:38,444 [INFO] Epoch 11, Batch 14: Loss = 0.4367
2025-04-11 18:48:38,676 [INFO] Epoch 11, Batch 15: Loss = 0.5697
2025-04-11 18:48:39,523 [INFO] Epoch 11, Batch 16: Loss = 0.3036
2025-04-11 18:48:39,857 [INFO] Epoch 11, Batch 17: Loss = 0.5842
2025-04-11 18:48:39,974 [INFO] Epoch 11, Batch 18: Loss = 0.6414
2025-04-11 18:48:40,386 [INFO] Epoch 11, Batch 19: Loss = 0.5225
2025-04-11 18:48:40,596 [INFO] Epoch 11, Batch 20: Loss = 0.5168
2025-04-11 18:48:40,816 [INFO] Epoch 11, Batch 21: Loss = 0.6703
2025-04-11 18:48:42,024 [INFO] Epoch 11, Batch 22: Loss = 0.3395
2025-04-11 18:48:42,342 [INFO] Epoch 11, Batch 23: Loss = 0.3587
2025-04-11 18:48:42,701 [INFO] Epoch 11, Batch 24: Loss = 0.4016
2025-04-11 18:48:43,084 [INFO] Epoch 11, Batch 25: Loss = 0.3598
2025-04-11 18:48:43,558 [INFO] Epoch 11, Batch 26: Loss = 0.2006
2025-04-11 18:48:44,196 [INFO] Epoch 11, Batch 27: Loss = 0.3722
2025-04-11 18:48:44,597 [INFO] Epoch 11, Batch 28: Loss = 0.6167
2025-04-11 18:48:45,044 [INFO] Epoch 11, Batch 29: Loss = 0.5871
2025-04-11 18:48:45,398 [INFO] Epoch 11, Batch 30: Loss = 0.6562
2025-04-11 18:48:45,784 [INFO] Epoch 11, Batch 31: Loss = 0.5831
2025-04-11 18:48:46,145 [INFO] Epoch 11, Batch 32: Loss = 0.4054
2025-04-11 18:48:46,549 [INFO] Epoch 11, Batch 33: Loss = 0.6965
2025-04-11 18:48:47,720 [INFO] Epoch 11, Batch 34: Loss = 0.2861
2025-04-11 18:48:48,214 [INFO] Epoch 11, Batch 35: Loss = 0.5617
2025-04-11 18:48:48,670 [INFO] Epoch 11, Batch 36: Loss = 0.6308
2025-04-11 18:48:49,412 [INFO] Epoch 11, Batch 37: Loss = 0.5114
2025-04-11 18:48:49,806 [INFO] Epoch 11, Batch 38: Loss = 0.5497
2025-04-11 18:48:50,249 [INFO] Epoch 11, Batch 39: Loss = 0.4708
2025-04-11 18:48:50,406 [INFO] Epoch 11, Batch 40: Loss = 0.6184
2025-04-11 18:48:50,657 [INFO] Epoch 11, Batch 41: Loss = 0.6669
2025-04-11 18:48:51,008 [INFO] Epoch 11, Batch 42: Loss = 0.4835
2025-04-11 18:48:51,406 [INFO] Epoch 11, Batch 43: Loss = 0.5161
2025-04-11 18:48:51,842 [INFO] Epoch 11, Batch 44: Loss = 0.5344
2025-04-11 18:48:52,345 [INFO] Epoch 11, Batch 45: Loss = 0.6957
2025-04-11 18:48:52,851 [INFO] Epoch 11, Batch 46: Loss = 0.6068
2025-04-11 18:48:53,657 [INFO] Epoch 11, Batch 47: Loss = 0.4502
2025-04-11 18:48:53,769 [INFO] Epoch 11, Batch 48: Loss = 0.6016
2025-04-11 18:48:54,315 [INFO] Epoch 11, Batch 49: Loss = 0.6661
2025-04-11 18:48:54,849 [INFO] Epoch 11, Batch 50: Loss = 0.3400
2025-04-11 18:48:55,138 [INFO] Epoch 11, Batch 51: Loss = 0.5994
2025-04-11 18:48:55,486 [INFO] Epoch 11, Batch 52: Loss = 0.4457
2025-04-11 18:48:55,999 [INFO] Epoch 11, Batch 53: Loss = 0.6589
2025-04-11 18:48:56,312 [INFO] Epoch 11, Batch 54: Loss = 0.6166
2025-04-11 18:48:56,613 [INFO] Epoch 11, Batch 55: Loss = 0.5330
2025-04-11 18:48:56,941 [INFO] Epoch 11, Batch 56: Loss = 0.4511
2025-04-11 18:48:57,259 [INFO] Epoch 11, Batch 57: Loss = 0.5738
2025-04-11 18:48:57,694 [INFO] Epoch 11, Batch 58: Loss = 0.5140
2025-04-11 18:48:58,151 [INFO] Epoch 11, Batch 59: Loss = 0.4511
2025-04-11 18:48:58,566 [INFO] Epoch 11, Batch 60: Loss = 0.5186
2025-04-11 18:48:58,898 [INFO] Epoch 11, Batch 61: Loss = 0.6387
2025-04-11 18:48:59,358 [INFO] Epoch 11, Batch 62: Loss = 0.7255
2025-04-11 18:48:59,634 [INFO] Epoch 11, Batch 63: Loss = 0.5070
2025-04-11 18:49:00,261 [INFO] Epoch 11, Batch 64: Loss = 0.5725
2025-04-11 18:49:00,723 [INFO] Epoch 11, Batch 65: Loss = 0.4391
2025-04-11 18:49:01,074 [INFO] Epoch 11, Batch 66: Loss = 0.5268
2025-04-11 18:49:01,522 [INFO] Epoch 11, Batch 67: Loss = 0.5086
2025-04-11 18:49:01,988 [INFO] Epoch 11, Batch 68: Loss = 0.4389
2025-04-11 18:49:02,258 [INFO] Epoch 11, Batch 69: Loss = 0.6330
2025-04-11 18:49:02,637 [INFO] Epoch 11, Batch 70: Loss = 0.5999
2025-04-11 18:49:02,794 [INFO] Epoch 11, Batch 71: Loss = 0.5790
2025-04-11 18:49:03,117 [INFO] Epoch 11, Batch 72: Loss = 0.6371
2025-04-11 18:49:03,431 [INFO] Epoch 11, Batch 73: Loss = 0.6389
2025-04-11 18:49:03,774 [INFO] Epoch 11, Batch 74: Loss = 0.4974
2025-04-11 18:49:04,169 [INFO] Epoch 11, Batch 75: Loss = 0.5139
2025-04-11 18:49:04,665 [INFO] Epoch 11, Batch 76: Loss = 0.3745
2025-04-11 18:49:04,842 [INFO] Epoch 11, Batch 77: Loss = 0.5552
2025-04-11 18:49:05,377 [INFO] Epoch 11, Batch 78: Loss = 0.4443
2025-04-11 18:49:05,903 [INFO] Epoch 11, Batch 79: Loss = 0.6359
2025-04-11 18:49:06,204 [INFO] Epoch 11, Batch 80: Loss = 0.6530
2025-04-11 18:49:06,660 [INFO] Epoch 11, Batch 81: Loss = 0.5053
2025-04-11 18:49:06,884 [INFO] Epoch 11, Batch 82: Loss = 0.4695
2025-04-11 18:49:08,599 [INFO] Epoch 11, Batch 83: Loss = 0.3759
2025-04-11 18:49:08,889 [INFO] Epoch 11, Batch 84: Loss = 0.6279
2025-04-11 18:49:09,282 [INFO] Epoch 11, Batch 85: Loss = 0.5553
2025-04-11 18:49:09,661 [INFO] Epoch 11, Batch 86: Loss = 0.6219
2025-04-11 18:49:10,041 [INFO] Epoch 11, Batch 87: Loss = 0.6297
2025-04-11 18:49:10,534 [INFO] Epoch 11, Batch 88: Loss = 0.4516
2025-04-11 18:49:11,113 [INFO] Epoch 11, Batch 89: Loss = 0.2702
2025-04-11 18:49:11,417 [INFO] Epoch 11, Batch 90: Loss = 0.5131
2025-04-11 18:49:11,732 [INFO] Epoch 11, Batch 91: Loss = 0.5281
2025-04-11 18:49:12,133 [INFO] Epoch 11, Batch 92: Loss = 0.4760
2025-04-11 18:49:12,477 [INFO] Epoch 11, Batch 93: Loss = 0.6340
2025-04-11 18:49:12,955 [INFO] Epoch 11, Batch 94: Loss = 0.5253
2025-04-11 18:49:13,112 [INFO] Epoch 11, Batch 95: Loss = 0.6467
2025-04-11 18:49:13,637 [INFO] Epoch 11, Batch 96: Loss = 0.6199
2025-04-11 18:49:14,041 [INFO] Epoch 11, Batch 97: Loss = 0.4042
2025-04-11 18:49:14,431 [INFO] Epoch 11, Batch 98: Loss = 0.5243
2025-04-11 18:49:14,683 [INFO] Epoch 11, Batch 99: Loss = 0.6063
2025-04-11 18:49:15,225 [INFO] Epoch 11, Batch 100: Loss = 0.3536
2025-04-11 18:49:15,526 [INFO] Epoch 11, Batch 101: Loss = 0.5930
2025-04-11 18:49:16,091 [INFO] Epoch 11, Batch 102: Loss = 0.6123
2025-04-11 18:49:16,228 [INFO] Epoch 11, Batch 103: Loss = 0.3496
2025-04-11 18:49:16,228 [INFO] Epoch 11: Avg Loss = 0.5051, Time: 44.00s
2025-04-11 18:49:30,696 [INFO] Epoch 11: auROC = 0.8002, Accuracy = 0.7540
2025-04-11 18:49:31,183 [INFO] Epoch 12, Batch 1: Loss = 0.5033
2025-04-11 18:49:31,290 [INFO] Epoch 12, Batch 2: Loss = 0.6132
2025-04-11 18:49:31,583 [INFO] Epoch 12, Batch 3: Loss = 0.6071
2025-04-11 18:49:31,900 [INFO] Epoch 12, Batch 4: Loss = 0.6563
2025-04-11 18:49:32,243 [INFO] Epoch 12, Batch 5: Loss = 0.3785
2025-04-11 18:49:32,891 [INFO] Epoch 12, Batch 6: Loss = 0.4783
2025-04-11 18:49:33,460 [INFO] Epoch 12, Batch 7: Loss = 0.3741
2025-04-11 18:49:33,753 [INFO] Epoch 12, Batch 8: Loss = 0.5938
2025-04-11 18:49:34,258 [INFO] Epoch 12, Batch 9: Loss = 0.4795
2025-04-11 18:49:34,519 [INFO] Epoch 12, Batch 10: Loss = 0.6111
2025-04-11 18:49:35,193 [INFO] Epoch 12, Batch 11: Loss = 0.3759
2025-04-11 18:49:35,539 [INFO] Epoch 12, Batch 12: Loss = 0.6529
2025-04-11 18:49:35,944 [INFO] Epoch 12, Batch 13: Loss = 0.4508
2025-04-11 18:49:36,463 [INFO] Epoch 12, Batch 14: Loss = 0.6511
2025-04-11 18:49:36,860 [INFO] Epoch 12, Batch 15: Loss = 0.5248
2025-04-11 18:49:37,284 [INFO] Epoch 12, Batch 16: Loss = 0.5696
2025-04-11 18:49:37,490 [INFO] Epoch 12, Batch 17: Loss = 0.6628
2025-04-11 18:49:37,941 [INFO] Epoch 12, Batch 18: Loss = 0.6444
2025-04-11 18:49:38,469 [INFO] Epoch 12, Batch 19: Loss = 0.2919
2025-04-11 18:49:38,945 [INFO] Epoch 12, Batch 20: Loss = 0.4604
2025-04-11 18:49:39,695 [INFO] Epoch 12, Batch 21: Loss = 0.3596
2025-04-11 18:49:40,371 [INFO] Epoch 12, Batch 22: Loss = 0.6674
2025-04-11 18:49:40,740 [INFO] Epoch 12, Batch 23: Loss = 0.5723
2025-04-11 18:49:41,412 [INFO] Epoch 12, Batch 24: Loss = 0.5379
2025-04-11 18:49:41,858 [INFO] Epoch 12, Batch 25: Loss = 0.5693
2025-04-11 18:49:42,381 [INFO] Epoch 12, Batch 26: Loss = 0.5786
2025-04-11 18:49:42,681 [INFO] Epoch 12, Batch 27: Loss = 0.5086
2025-04-11 18:49:43,153 [INFO] Epoch 12, Batch 28: Loss = 0.3375
2025-04-11 18:49:43,614 [INFO] Epoch 12, Batch 29: Loss = 0.5553
2025-04-11 18:49:44,040 [INFO] Epoch 12, Batch 30: Loss = 0.6635
2025-04-11 18:49:44,317 [INFO] Epoch 12, Batch 31: Loss = 0.5179
2025-04-11 18:49:44,694 [INFO] Epoch 12, Batch 32: Loss = 0.6425
2025-04-11 18:49:45,088 [INFO] Epoch 12, Batch 33: Loss = 0.6537
2025-04-11 18:49:45,503 [INFO] Epoch 12, Batch 34: Loss = 0.6003
2025-04-11 18:49:45,902 [INFO] Epoch 12, Batch 35: Loss = 0.4841
2025-04-11 18:49:46,189 [INFO] Epoch 12, Batch 36: Loss = 0.5592
2025-04-11 18:49:46,338 [INFO] Epoch 12, Batch 37: Loss = 0.6514
2025-04-11 18:49:46,807 [INFO] Epoch 12, Batch 38: Loss = 0.2730
2025-04-11 18:49:47,225 [INFO] Epoch 12, Batch 39: Loss = 0.4134
2025-04-11 18:49:47,772 [INFO] Epoch 12, Batch 40: Loss = 0.3962
2025-04-11 18:49:48,361 [INFO] Epoch 12, Batch 41: Loss = 0.5723
2025-04-11 18:49:48,758 [INFO] Epoch 12, Batch 42: Loss = 0.6397
2025-04-11 18:49:49,009 [INFO] Epoch 12, Batch 43: Loss = 0.6302
2025-04-11 18:49:49,536 [INFO] Epoch 12, Batch 44: Loss = 0.4913
2025-04-11 18:49:49,661 [INFO] Epoch 12, Batch 45: Loss = 0.7002
2025-04-11 18:49:50,201 [INFO] Epoch 12, Batch 46: Loss = 0.4775
2025-04-11 18:49:50,661 [INFO] Epoch 12, Batch 47: Loss = 0.5243
2025-04-11 18:49:51,142 [INFO] Epoch 12, Batch 48: Loss = 0.4200
2025-04-11 18:49:51,611 [INFO] Epoch 12, Batch 49: Loss = 0.3870
2025-04-11 18:49:52,116 [INFO] Epoch 12, Batch 50: Loss = 0.6890
2025-04-11 18:49:52,472 [INFO] Epoch 12, Batch 51: Loss = 0.6530
2025-04-11 18:49:52,826 [INFO] Epoch 12, Batch 52: Loss = 0.5249
2025-04-11 18:49:53,153 [INFO] Epoch 12, Batch 53: Loss = 0.5755
2025-04-11 18:49:53,529 [INFO] Epoch 12, Batch 54: Loss = 0.3750
2025-04-11 18:49:53,703 [INFO] Epoch 12, Batch 55: Loss = 0.5893
2025-04-11 18:49:53,819 [INFO] Epoch 12, Batch 56: Loss = 0.6401
2025-04-11 18:49:54,111 [INFO] Epoch 12, Batch 57: Loss = 0.6218
2025-04-11 18:49:54,591 [INFO] Epoch 12, Batch 58: Loss = 0.4002
2025-04-11 18:49:54,976 [INFO] Epoch 12, Batch 59: Loss = 0.4975
2025-04-11 18:49:55,884 [INFO] Epoch 12, Batch 60: Loss = 0.3034
2025-04-11 18:49:57,639 [INFO] Epoch 12, Batch 61: Loss = 0.3148
2025-04-11 18:49:57,777 [INFO] Epoch 12, Batch 62: Loss = 0.5723
2025-04-11 18:49:57,946 [INFO] Epoch 12, Batch 63: Loss = 0.6194
2025-04-11 18:49:58,330 [INFO] Epoch 12, Batch 64: Loss = 0.6400
2025-04-11 18:49:58,896 [INFO] Epoch 12, Batch 65: Loss = 0.3745
2025-04-11 18:49:59,079 [INFO] Epoch 12, Batch 66: Loss = 0.4609
2025-04-11 18:50:00,362 [INFO] Epoch 12, Batch 67: Loss = 0.3548
2025-04-11 18:50:00,626 [INFO] Epoch 12, Batch 68: Loss = 0.5861
2025-04-11 18:50:01,322 [INFO] Epoch 12, Batch 69: Loss = 0.3834
2025-04-11 18:50:01,570 [INFO] Epoch 12, Batch 70: Loss = 0.6424
2025-04-11 18:50:02,002 [INFO] Epoch 12, Batch 71: Loss = 0.6155
2025-04-11 18:50:02,398 [INFO] Epoch 12, Batch 72: Loss = 0.5415
2025-04-11 18:50:02,617 [INFO] Epoch 12, Batch 73: Loss = 0.6380
2025-04-11 18:50:03,203 [INFO] Epoch 12, Batch 74: Loss = 0.6225
2025-04-11 18:50:03,746 [INFO] Epoch 12, Batch 75: Loss = 0.5415
2025-04-11 18:50:04,139 [INFO] Epoch 12, Batch 76: Loss = 0.6217
2025-04-11 18:50:05,324 [INFO] Epoch 12, Batch 77: Loss = 0.3407
2025-04-11 18:50:05,583 [INFO] Epoch 12, Batch 78: Loss = 0.6446
2025-04-11 18:50:06,569 [INFO] Epoch 12, Batch 79: Loss = 0.2855
2025-04-11 18:50:06,883 [INFO] Epoch 12, Batch 80: Loss = 0.4248
2025-04-11 18:50:07,291 [INFO] Epoch 12, Batch 81: Loss = 0.4215
2025-04-11 18:50:07,813 [INFO] Epoch 12, Batch 82: Loss = 0.6616
2025-04-11 18:50:08,229 [INFO] Epoch 12, Batch 83: Loss = 0.4392
2025-04-11 18:50:08,524 [INFO] Epoch 12, Batch 84: Loss = 0.6150
2025-04-11 18:50:09,088 [INFO] Epoch 12, Batch 85: Loss = 0.5549
2025-04-11 18:50:09,415 [INFO] Epoch 12, Batch 86: Loss = 0.6754
2025-04-11 18:50:09,910 [INFO] Epoch 12, Batch 87: Loss = 0.3269
2025-04-11 18:50:10,419 [INFO] Epoch 12, Batch 88: Loss = 0.5883
2025-04-11 18:50:11,052 [INFO] Epoch 12, Batch 89: Loss = 0.3121
2025-04-11 18:50:11,557 [INFO] Epoch 12, Batch 90: Loss = 0.4263
2025-04-11 18:50:11,845 [INFO] Epoch 12, Batch 91: Loss = 0.4759
2025-04-11 18:50:12,292 [INFO] Epoch 12, Batch 92: Loss = 0.4519
2025-04-11 18:50:12,718 [INFO] Epoch 12, Batch 93: Loss = 0.4701
2025-04-11 18:50:12,911 [INFO] Epoch 12, Batch 94: Loss = 0.6737
2025-04-11 18:50:13,508 [INFO] Epoch 12, Batch 95: Loss = 0.6578
2025-04-11 18:50:14,056 [INFO] Epoch 12, Batch 96: Loss = 0.3724
2025-04-11 18:50:14,268 [INFO] Epoch 12, Batch 97: Loss = 0.6111
2025-04-11 18:50:14,599 [INFO] Epoch 12, Batch 98: Loss = 0.6148
2025-04-11 18:50:14,884 [INFO] Epoch 12, Batch 99: Loss = 0.5037
2025-04-11 18:50:15,508 [INFO] Epoch 12, Batch 100: Loss = 0.5903
2025-04-11 18:50:16,088 [INFO] Epoch 12, Batch 101: Loss = 0.3524
2025-04-11 18:50:16,505 [INFO] Epoch 12, Batch 102: Loss = 0.3422
2025-04-11 18:50:16,553 [INFO] Epoch 12, Batch 103: Loss = 0.5752
2025-04-11 18:50:16,553 [INFO] Epoch 12: Avg Loss = 0.5021, Time: 45.86s
2025-04-11 18:50:31,189 [INFO] Epoch 12: auROC = 0.7945, Accuracy = 0.7720
2025-04-11 18:50:31,485 [INFO] Epoch 13, Batch 1: Loss = 0.5277
2025-04-11 18:50:31,793 [INFO] Epoch 13, Batch 2: Loss = 0.4758
2025-04-11 18:50:32,178 [INFO] Epoch 13, Batch 3: Loss = 0.5880
2025-04-11 18:50:32,559 [INFO] Epoch 13, Batch 4: Loss = 0.3561
2025-04-11 18:50:32,902 [INFO] Epoch 13, Batch 5: Loss = 0.6043
2025-04-11 18:50:33,546 [INFO] Epoch 13, Batch 6: Loss = 0.7079
2025-04-11 18:50:34,037 [INFO] Epoch 13, Batch 7: Loss = 0.6689
2025-04-11 18:50:34,770 [INFO] Epoch 13, Batch 8: Loss = 0.4610
2025-04-11 18:50:35,038 [INFO] Epoch 13, Batch 9: Loss = 0.3249
2025-04-11 18:50:35,434 [INFO] Epoch 13, Batch 10: Loss = 0.5413
2025-04-11 18:50:35,958 [INFO] Epoch 13, Batch 11: Loss = 0.6868
2025-04-11 18:50:36,435 [INFO] Epoch 13, Batch 12: Loss = 0.2057
2025-04-11 18:50:36,677 [INFO] Epoch 13, Batch 13: Loss = 0.6247
2025-04-11 18:50:37,071 [INFO] Epoch 13, Batch 14: Loss = 0.4718
2025-04-11 18:50:37,313 [INFO] Epoch 13, Batch 15: Loss = 0.6271
